X0	X1	X2	X3	X4
0.0	0.3896103896103896	0.5555555555555557	0.5774647887323944	0.0373395565927654
0.8	0.3116883116883117	0.5185185185185195	0.7746478873239436	0.029171528588098
0.1333333333333333	0.1948051948051948	0.6851851851851859	0.943661971830986	0.8366394399066511
	0.3766233766233766	0.4444444444444443	0.8450704225352113	0.0548424737456242
0.1333333333333333	0.0259740259740259	0.611111111111112	0.4084507042253521	0.7666277712952159
0.8	0.0649350649350649	0.203703703703704	0.4929577464788732	0.6149358226371062
0.8666666666666667	0.4285714285714285	0.5740740740740745	0.9295774647887324	0.0606767794632438
0.1333333333333333	0.1948051948051948	0.611111111111112	0.6901408450704225	0.7082847141190198
0.1333333333333333	0.4545454545454545	0.7222222222222221	0.8732394366197183	0.1131855309218203
0.8266666666666667	0.4545454545454545	0.3148148148148154	0.676056338028169	0.0385064177362893
	0.1168831168831168	0.4444444444444443	0.5492957746478874	0.0490081680280046
	0.1168831168831168	0.4444444444444443	0.5915492957746479	0.0303383897316219
0.0	0.1428571428571428	0.4814814814814819	0.6901408450704225	0.9649941656942824
0.5333333333333333	0.1948051948051948	0.3148148148148154	0.8450704225352113	0.0606767794632438
	0.1948051948051948	0.4444444444444443	0.5633802816901409	0.058343057176196
	0.0909090909090909	0.5000000000000007	0.4366197183098591	0.0408401400233372
0.2666666666666666	0.2337662337662337	0.5000000000000007	0.5633802816901409	0.0315052508751458
0.3333333333333333	0.1168831168831168	0.2777777777777778	0.5352112676056338	0.0548424737456242
0.6	0.0909090909090909	0.5370370370370369	0.0338028169014084	0.3815635939323221
0.4	0.1428571428571428	0.611111111111112	0.4084507042253521	0.8599766627771295
0.4533333333333333	0.3766233766233766	0.7037037037037047	0.647887323943662	0.9533255542590432
0.8	0.0649350649350649	0.203703703703704	0.4929577464788732	0.6149358226371062
0.8266666666666667	0.2727272727272727	0.3333333333333342	0.5633802816901409	0.0501750291715285
0.1333333333333333	0.1948051948051948	0.611111111111112	0.6901408450704225	0.7082847141190198
0.8666666666666667	0.4285714285714285	0.5740740740740745	0.647887323943662	0.7199533255542591
0.7333333333333333	0.0649350649350649	0.5370370370370369	0.4647887323943662	0.6266044340723455
