X0	X1	X2	X3	X4
0.0024434192775403545	0.0881057268722467	0.2322274881516588	0.28738317757009346	0.272264631043257
0.007726487985735714	0.048458149779735685	0.18483412322274884	0.2336448598130841	0.2875318066157761
0.0018396399966037415	0.09911894273127753	0.15639810426540285	0.25	0.30025445292620867
0.00029245558920367175	0.15198237885462554	0.17535545023696683	0.40420560747663553	0.30279898218829515
0.0013490693308427437	0.15198237885462554	0.10900473933649289	0.1378504672897196	0.17302798982188294
4.7170256323172855e-05	0.037444933920704845	0.07109004739336494	0.42289719626168226	0.35368956743002544
	0.1277533039647577	0.15639810426540285	0.16355140186915887	0.19338422391857507
0.004141548505174578	0.17400881057268722	0.052132701421800945	0.1822429906542056	0.2875318066157761
0.001122652100491514	0.14317180616740088	0.20379146919431285	0.2827102803738318	0.33078880407124683
0.00451891055575996	0.14757709251101322	0.14691943127962087	0.18925233644859812	0.23155216284987276
0.002066057226954972	0.1828193832599119	0.20379146919431285	0.26401869158878505	0.30279898218829515
4.7170256323172855e-05	0.14537444933920704	0.10900473933649289	0.35046728971962615	0.3842239185750636
4.7170256323172855e-05	0.15418502202643172	0.3554502369668247	0.39485981308411217	0.3791348600508906
0.005273634656930725	0.1277533039647577	0.15639810426540285	0.2219626168224299	0.26717557251908397
0.006217039783394183	0.05947136563876652	0.16587677725118485	0.25	0.29770992366412213
0.022632288983858335	0.14096916299559473	0.2132701421800948	0.2266355140186916	0.21628498727735368
0.002254738252247663	0.09030837004405286	0.16587677725118485	0.1588785046728972	0.2010178117048346
0.002820781328125737	0.13656387665198239	0.10900473933649289	0.26869158878504673	0.30279898218829515
0.011311427466296852	0.17400881057268722	0.14691943127962087	0.2266355140186916	0.2595419847328244
0.003952867479881886	0.05947136563876652	0.2417061611374408	0.2780373831775701	0.3256997455470738
0.00017924697402805687	0.11013215859030837	0.3080568720379147	0.29906542056074764	0.3791348600508906
0.0015000141510768971	0.09911894273127753	0.19431279620853084	0.24766355140186916	0.29770992366412213
0.003575505429296503	0.1762114537444934	0.023696682464454978	0.2336448598130841	0.26463104325699743
0.0058396777328088	0.11674008810572688	0.15639810426540285	0.2383177570093458	0.2900763358778626
0.0003679279993207483	0.11894273127753303	0.16587677725118485	0.308411214953271	0.3282442748091603
4.7170256323172855e-05	0.13656387665198239	0.5165876777251186	0.4602803738317757	0.47837150127226463
0.02451909923678525	0.1299559471365639	0.12796208530805686	0.12850467289719625	0.22900763358778625
0.0005566090246134398	0.05286343612334802	0.28909952606635075	0.2967289719626168	0.17048346055979643
0.003575505429296503	0.15859030837004406	0.13744075829383887	0.25934579439252337	0.26463104325699743
	0.14537444933920704	0.15639810426540285	0.2219626168224299	0.2544529262086514
5.660430758780743e-05	0.07268722466960352	0.2322274881516588	0.2733644859813084	0.18829516539440203
0.004707591581052652	0.15198237885462554	0.2132701421800948	0.19158878504672897	0.22900763358778625
0.0009339710751988227	0.1696035242290749	0.17535545023696683	0.18457943925233644	0.24427480916030533
0.00319814337871112	0.07929515418502203	0.17535545023696683	0.21728971962616822	0.22391857506361323
0.01376428079510184	0.18502202643171806	0.2227488151658768	0.14953271028037382	0.15012722646310434
0.002066057226954972	0.05286343612334802	0.1184834123222749	0.23130841121495327	0.2340966921119593
0.003386824404003812	0.05506607929515418	0.2322274881516588	0.338785046728972	0.3231552162849873
0.0004811366144963632	0.12555066079295155	0.2511848341232228	0.2757009345794392	0.2366412213740458
0.005273634656930725	0.11013215859030837	0.20379146919431285	0.15654205607476634	0.22646310432569974
	0.13876651982378854	0.2322274881516588	0.205607476635514	0.2951653944020356
0.0848970273304465	0.0947136563876652	0.12796208530805686	0.08644859813084112	0.07888040712468193
0.010179341314540704	0.10352422907488987	0.17535545023696683	0.1985981308411215	0.21628498727735368
0.0018585080991330106	0.13215859030837004	0.13744075829383887	0.1425233644859813	0.2824427480916031
0.000462268511967094	0.07488986784140969	0.18483412322274884	0.2780373831775701	0.37150127226463103
0.002066057226954972	0.15198237885462554	0.15639810426540285	0.21728971962616822	0.3511450381679389
0.0003679279993207483	0.1762114537444934	0.20379146919431285	0.3060747663551402	0.4300254452926209
0.0017264313814281268	0.18061674008810572	0.08056872037914692	0.19626168224299065	0.2824427480916031
	0.04405286343612335	0.16587677725118485	0.37616822429906543	0.3893129770992366
0.00027358748667440254	0.1894273127753304	0.15639810426540285	0.37383177570093457	0.4681933842239186
0.0011981245106085906	0.1696035242290749	0.15639810426540285	0.25934579439252337	0.2875318066157761
5.660430758780743e-05	0.13876651982378854	0.09004739336492891	0.23598130841121495	0.3053435114503817
0.0018773762016622798	0.13876651982378854	0.15639810426540285	0.21962616822429906	0.26717557251908397
