X0	X1	X2	X3	X4
0.631883358114145	0.5052164332354129	0.2781766351018454	0.27262996021423247	0.5308541130431794
0.19704568277144682	0.34964385917918156	0.21172716172624026	0.17466610127111165	0.24492307453906303
0.07651216734630559	0.12149524001008519	0.3244621747797989	0.024708725420201555	0.28090817948213487
0.13866774090203293	0.16272975062346196	0.25955514407799885	0.1744089336275695	0.579420246362471
	0.6379223728017138	0.1902331207988156	0.23339032091465545	0.4054894069477325
0.2426269133516794	0.24690278569759858	0.1458149477398462	0.3897706102554019	0.4525775530478049
	0.5807212628579334	0.2484638326881329	0.30594850837025356	0.4626921791471421
0.22827571437851363	0.42421772918225026	0.4982384735350601	0.26859456501620255	0.14292475674422384
0.2806614867049755	0.20685573862028583	0.15673086694155086	0.42808108253637595	0.5010227477670777
0.18278915838320955	0.16282308299957457	0.17885431858441364	0.014239997297319918	0.18457377442298403
0.2844006399581243	0.3699926448596043	0.38933691316200275	0.5496081923801417	0.15253729199050797
0.3521653633857165	0.3178252141565178	0.5748660993321693	0.27861210624430405	0.05489882219144449
0.4530470230833428	0.1530044047953938	0.04615473221712122	0.1697245102865405	0.4957550560383243
0.30383884666350924	0.3852177967155844	0.28309631003318797	0.30222357520473886	0.3629779914031093
0.4966442528386831	0.09051152983639076	0.23520609572651532	0.15722497761638426	0.5080306803837962
0.5636385389491283	0.41523323661357947	0.3424606928450429	0.019364550859281085	0.44800898138365414
0.0843927362832642	0.4008191521242228	0.17278541256406627	0.47546750254754283	0.36708771583753197
0.3294373807696179	0.17651800841989132	0.056689163655273	0.16412229624309438	0.3462388775520143
0.2711329253077631	0.2181607261107544	0.3442589218521205	0.28616891656176985	0.3581363427138734
0.10066436655830409	0.20561247426019316	0.42120376276113525	0.4694952127128967	0.13392568826713
0.40742673796457973	0.2509387998819705	0.39126337002080425	0.44559360689910055	0.06710561888937504
0.07080936585803743	0.2647211336403324	0.29362547044551185	0.24197849108770855	0.3213607008806755
0.3811329031991379	0.3222789107591591	0.4697098222845478	0.05323249272890367	0.29082518136595376
0.25708686350223425	0.3254154043339488	0.1928631172094689	0.21425397942921873	0.21429521340934518
	0.7160287002823857	0.23677013335024025	0.15913484520055127	0.1756220018323279
0.27496990954707234	0.08952666000256906	0.11261222256888836	0.029435575883726327	0.1408223294422377
	0.555915537754975	0.0521110422316712	0.24714904004975274	0.48087484717892615
0.3256025814141868	0.15427070245676408	0.08369862743393298	0.33026000850369536	0.3792871709274317
	0.6036789790397763	0.21787347818746255	0.35523903891245423	0.18152779111114192
0.1179883923360599	0.4587723197078816	0.0316753328741621	0.11992767001282964	0.59355300876986
0.26717313921358515	0.38007402910205046	0.23374730766208418	0.02458483910569119	0.2442507110893795
0.5164362682850121	0.5198556898389373	0.5517521341946724	0.058885213003755876	0.4285572297459909
0.44811258945738275	0.22646370468214247	0.1420653506049025	0.3057438983518633	0.29905705275648903
0.5411588588685783	0.31818021274838204	0.48432367462622883	0.39048772443405844	0.17910781547357585
0.18502031590507487	0.2249808212488823	0.246435991026965	0.19289059319966498	0.3090866192989925
0.18632016127521797	0.275591568565023	0.3202190985964519	0.1758654238307221	0.02098719081411146
	0.6731875914803919	0.57095335341466	0.4640297067410977	0.28119173991294744
0.3860301739914857	0.5117975171025559	0.30958738590378987	0.47058419671048757	0.5309823426908244
0.451274920817397	0.07335692014433386	0.1982603620432295	0.06294914173730809	0.31565103603688166
0.13184956330786723	0.41595154917487154	0.3626587199255764	0.10868120665166302	0.7539426406040853
	0.5228350693022242	0.007842796898329731	0.3417693124619939	0.3114693846138608
0.43596152739617017	0.28260081277652555	0.19083705292324749	0.2393499764359796	0.2892471665287903
0.08949449571912055	0.4294050699548094	0.22701611312548448	0.2161518910832252	0.3362956812042206
0.23431983116036245	0.3708718624369384	0.1479045135554372	0.1348314560086778	0.31921785664512103
0.22548030990398296	0.05820964861500574	0.5041422695938838	0.2771046928039031	0.2926131594053701
0.30288184943976343	0.4642831966587013	0.3878277367630205	0.20467517754062936	0.6110194294334071
0.12488541856694238	0.39735384935936824	0.4099271437184312	0.38899804657119874	0.40037404082873224
0.03380380641016017	0.21769470830174958	0.23131210516508602	0.18053939055531418	0.39895131204999235
	0.6556935055613677	0.2065481159725657	0.07705806289226581	0.13008657454032016
0.4057125422749572	0.22252424731500245	0.22762704207250897	0.3752188815581068	0.21993293515038234
0.3359184977799535	0.2345189756066137	0.12905611043667564	0.043928806253285546	0.3836760299817246
0.27358635704693585	0.07476801549276547	0.13006975628751133	0.39482693133287766	0.6115722480792798
0.23389536088275778	0.3691089330907257	0.48169013216494233	0.16757815584736363	0.20224197642532435
0.24754036685767233	0.21549233168285867	0.3273927168241807	0.4985669043468847	0.5739180327955016
0.24315320079250144	0.413931102020782	0.3146115566227742	0.19289951318951398	0.39820678111716074
0.18945372426352783	0.4441825329169833	0.4873278974507091	0.4069829902456969	0.1662268782488404
0.5074237347488965	0.22782266896391787	0.15205243883903627	0.09667976517463733	0.07334827494376188
0.27890221877816934	0.38615990845436143	0.33342427203579034	0.09846882580826621	0.24343078353803405
0.17856331412595292	0.18332701802924709	0.08563843030262593	0.28657942379360246	0.3057212643368292
0.27951053784879176	0.13116630981591024	0.31867372335447075	0.1736439002943264	0.24933793696600842
0.45660681501765843	0.12818061369560546	0.53687887346331	0.07803223093463144	0.5489669432957026
0.36251658511306906	0.2540112520188118	0.28561086547272185	0.06790335867076402	0.2435337850647256
0.2294654667168512	0.355426555511538	0.18145547047773727	0.195346604314604	0.18778657447217106
0.44765742812745896	0.16302800047107865	0.007339704601851245	0.24793516283097347	0.05548215738083153
0.4011335620730514	0.13195093563511603	0.20652758589760986	0.6870603182195487	0.11979691580275152
0.7305381880783265	0.12566638489148352	0.38360212695788315	0.17672855453805122	0.2727738621739488
0.25293546031119596	0.4080211688134452	0.13438997694174198	0.20481263049207787	0.20291105362947914
0.056516627062716734	0.32041897786952855	0.5534090669780596	0.13526737669028263	0.21041431589094017
0.5713295337040761	0.4671534062884666	0.49401892168226547	0.014385475838825218	0.30027942558246823
	0.5998387807726709	0.2860756773346146	0.28163579664728694	0.03179491564061303
	0.5240064346361262	0.21109463800495892	0.1502241391299634	0.10023614691762939
0.09795058295656041	0.16238243962721163	0.26626613390994547	0.28805245190178436	0.2559590601826885
0.34762095561248096	0.29803944411006045	0.1831806360402005	0.49318125090462767	0.19785851271101632
0.36856630951936903	0.4812299277787783	0.13554637955267942	0.16288644226315535	0.5594899836262149
0.5005337183898297	0.18871185775298724	0.061831530302007554	0.2711762264496637	0.47906403832068406
	0.5263226713396413	0.22662909325952674	0.1647644632180677	0.44285350917309774
0.2172613908968918	0.2913392290891392	0.17531432917351109	0.23301198547931123	0.28856224193138075
0.09098592217527993	0.35306061995572313	0.24230079203319366	0.502532781937557	0.3789314330268647
0.13634317871142515	0.32793130343023097	0.4069040180035758	0.4241999083801551	0.3176943775675336
0.7874697162414191	0.36347143297178824	0.432705659095529	0.25766742033386064	0.15224442893712278
0.2697826491745041	0.2964858628549134	0.03610780955506922	0.1929173818883302	0.07026702237300371
0.5807406459065327	0.16553685476632687	0.32352760245338635	0.16703184873042254	0.061526022733655705
	0.6720449754814191	0.36599107448345497	0.20673243868853686	0.5553276459222566
0.44906104401404245	0.36470904211215494	0.1568221525003374	0.6521669849041672	0.09266936944217459
0.21094291627342399	0.19267418984951012	0.5438379131694919	0.5453503039714765	0.4097681451330747
0.2145081458898004	0.14477630618053375	0.28787650825425914	0.284387635178762	0.4106547248398176
0.09642233452932088	0.2335280444495407	0.4054442853952019	0.16275142605897905	0.12438281689006304
0.15654455690638605	0.2118085111671982	0.1881512141253614	0.4245052263297767	0.27863251632255054
0.6099867140689622	0.27294174820725325	0.25597906800834674	0.057341711224224406	0.5183893240765822
0.11442235834626328	0.10886444142516671	0.09111664174187395	0.3928031197583988	0.373694604384188
0.2304883651728028	0.34435327151023076	0.4718994203762553	0.500759918861932	0.19873225231857328
0.8316684427988223	0.2559819045017212	0.47771901635761255	0.5942164280318051	0.18156115480807267
0.16440533982478545	0.27980183170153994	0.5094025439149148	0.18241949612997976	0.07258469728720483
0.1751982315742971	0.2113191121085472	0.21464910820117747	0.10253788990383493	0.12753474558448052
0.29217594416770143	0.376880443820289	0.4008836843159836	0.22378137191074937	0.33259208873050067
0.3027259472751281	0.044377426877377224	0.3926119595528014	0.3783641265819558	0.21578126153036828
0.5319550565328155	0.269412195456791	0.10212702617736967	0.44129382212085105	0.3562243763577429
0.06564518295801237	0.2342477747315123	0.13880794142859376	0.426976093522907	0.7040904671180321
0.13628209783018627	0.14445964865718222	0.32751026064843586	0.47478087390940193	0.4653080813936478
0.1476865429745542	0.3558499743212832	0.2528239828670651	0.07432301347957282	0.2602587019417152
0.0897158771436853	0.26501596487095286	0.32583442324074097	0.2848475304104078	0.48435722158770694
0.15396782907006953	0.0109984750587592	0.34654878671116796	0.09860178836448141	0.4456514699559025
	0.6734926289255054	0.18507066989358853	0.17334118373896806	0.3198645260129265
0.00784070962160552	0.15688743416791687	0.1136032825550333	0.4004650820984345	0.29252509669397064
0.04063693184200377	0.2825729306811443	0.2772139408813829	0.18674766548998314	0.209256977474715
0.20599075549915027	0.05878190249432692	0.6657346457067969	0.14104007206151029	0.36652321892574086
0.23633038751803634	0.29785642383817834	0.4231501620507303	0.1603812572512304	0.6609546411097869
	0.5981534875120094	0.17573058156609192	0.2180067722151365	0.27526520127790155
	0.5751931069750909	0.18051476341771405	0.29546835176508757	0.5266720842822729
0.31071596238869204	0.18618728728227063	0.18761233004291886	0.16740184497020388	0.22252924342663621
0.3522268007139938	0.38718700237674075	0.2835434889939263	0.21992150405990313	0.14705854150953424
0.2292404008585443	0.1270060237107552	0.09180485270677224	0.5765276348749333	0.37242506700407907
	0.7186678098746493	0.12498676766770614	0.1228543335392224	0.4660754909797934
0.3494562719017776	0.4843890878905363	0.23684238245494976	0.12279934228404639	0.3942228704341453
0.24107498509323103	0.07558845053619574	0.08102152809222017	0.2068408816831237	0.2880823981835595
0.17365450074807506	0.2914463534293393	0.17219683167857155	0.22316044061518023	0.18905875303388675
0.3212574722059245	0.21143375363063918	0.3230384916913289	0.3094604824905211	0.10309296113227016
0.3031870922781993	0.34135857414046367	0.2517842096105371	0.08129724527792388	0.29373194894144267
0.22997157369902818	0.17572529788573613	0.20325412697476616	0.633547195866442	0.03118870290213123
0.3666898124493636	0.3176698200503783	0.24923744400043982	0.1724096849740075	0.42876837957836667
0.15390598645855194	0.14597511447115988	0.42936620017353544	0.0922025695137677	0.17899323533231049
0.12995814514326817	0.14956176382857925	0.3380227992555769	0.2888575077535755	0.4571421288355564
0.2178961459908082	0.08079112346474109	0.30668182373312086	0.24321535365063826	0.4522035731298504
0.20945239439011618	0.3678390338550914	0.6136505590456718	0.08763000752023499	0.43443467484821424
0.3998476282276148	0.20241165721038099	0.09844936376296969	0.19531851422699295	0.026640385023935786
	0.5934021224714094	0.219492620835512	0.4031560846773661	0.4691766508684297
0.3158809627920304	0.40731072219902575	0.13074714385974845	0.1317225354480342	0.25804537554507323
0.23473832910952216	0.05351202213464298	0.1674169612748477	0.09544531657747146	0.40468328284401134
	0.5381007357139737	0.08920878102131563	0.17243566360304313	0.07519792794723183
0.3627776336829608	0.038576828736648194	0.37118247524341585	0.12303986694559259	0.42508753452587267
0.4061190391231521	0.27413240621363316	0.1707085615454457	0.5281286252790904	0.4978745190584243
0.2839873839856868	0.1647621573826008	0.24516503579630486	0.4235248905056782	0.16586997657833263
0.04645040647843371	0.4116269310691948	0.3408849084307147	0.1331202024652064	0.13260065823007214
0.04279128374122106	0.1855044929870268	0.09740235024412226	0.5023798482992732	0.40396715297103303
0.20606387074707572	0.15654724378284507	0.22408513678597797	0.21078375257076473	0.07795857058086969
0.7009864674095145	0.03543766573827292	0.04752130143957182	0.24980170782328875	0.1690446004809838
0.17903204429168568	0.14648385829749422	0.08325809755705502	0.2275202855315981	0.2860438292392665
0.17058848460713338	0.22748017222216577	0.1403422667434692	0.26739704106208917	0.186526459477739
0.3204472918470667	0.17515049420970982	0.43153010025870076	0.34677743263412114	0.12517144572974637
0.2723086774629934	0.3397386816853779	0.4989912521416244	0.31922674203454515	0.28000805787263
0.20447332876623042	0.11457556966831375	0.5288035764223442	0.13313919652117892	0.3586725992772061
0.17960293241692202	0.19088407414415132	0.3071390900220527	0.19447158567923148	0.4301319934107407
0.22897046280308736	0.26140043134979013	0.3914275131549828	0.30247081626131217	0.20247209887407042
0.5000312547984916	0.18441009194969812	0.4960536769375031	0.19732303005479968	0.19248757677794937
0.1651464164235247	0.29654003242208665	0.029970030430978224	0.35082545505572843	0.2321366358812594
	0.7011199177489563	0.1458952254859274	0.47460749173459227	0.2105307107403519
0.39932538040005877	0.4299876669331371	0.15200772599972295	0.4072464513686444	0.07140830500798921
0.24529907096407944	0.28654582036631987	0.5084500749833312	0.47642230065106733	0.327061736870313
0.5006410245871531	0.3291940161056526	0.3591204552060319	0.26720668747478743	0.22677632335443318
0.655744940635303	0.18502399220449886	0.28161043973794053	0.5479630499105728	0.43556081512782335
0.3873992938575871	0.3040292796697097	0.13111030866529755	0.1961396456443029	0.17141874455102007
0.09209988236912273	0.04845194665561447	0.35770686943960783	0.5615495011503729	0.5675189839236263
0.09266377113720041	0.18018626223676382	0.11089480384265386	0.1957609214273056	0.16965113427745657
0.19608532251140795	0.20602690397987303	0.3956602090881727	0.4291839986710614	0.7103967007777251
0.1387086163344678	0.14905727998830282	0.6591951185816195	0.41300241950388683	0.22877551974699054
0.5256890896961678	0.41019174324209795	0.19040709709015127	0.5830752691600413	0.15010879045524864
	0.6157208833421614	0.07599101252910173	0.14922498816426247	0.3382412188320301
	0.5718906213044116	0.35288694343435795	0.15073564181052795	0.16704471214274366
	0.5449810379867123	0.2888640938731513	0.27861024352733993	0.0718999883211731
0.29822720914258827	0.3975441614807538	0.3953684605663078	0.12499845799460571	0.10716468625548
0.3045163979073244	0.27606883765105095	0.27613379568960034	0.13876669578612613	0.34750870088516833
0.23083880518173167	0.2261522142971982	0.1463274229673958	0.32890282271003024	0.4610027502134671
