X0	X1	X2	X3	X4
0.5951161574323657	0.45544557739467584	0.1699551865127085	0.1137412744747364	0.15467163329595496
0.055886783084418946	0.4076077593196599	0.07982491048748198	0.16925602385998656	0.11809467730641801
	0.15019758591228338	0.12430204178788708	0.17587609433991397	0.36105494415215866
0.3483354209861009	0.4160716278116411	0.339063972213495	0.06047437843889673	0.12049049348333712
0.035339365521901416	0.11802806240346268	0.35006609173360487	0.44176964619394293	0.16386176191741847
0.4514224492701746	0.4931339501968498	0.15259994344550484	0.14023849139596156	0.09915798291293733
0.2137680497944829	0.7663000002960382	0.3081120454498163	0.29744504564896357	0.042791513747222745
0.6960975067376083	0.9260756457512562	0.5147833076183517	0.4032631190186055	0.10761945996726928
0.3037196228074281	0.4420207956831243	0.8015043712334242	0.07610843767581832	0.006236958097778362
0.6893590918874736	0.12154587342566998	0.2818176444983008	0.9674426358052597	0.9253403599687355
0.0684762542160632	0.055158767657695534	0.24665106684364416	0.6787431635786801	0.20408394059553128
1.0	0.0991731725015696	0.1985690648359965	0.47531642915923256	0.2805920726053893
	0.3847727135032032	0.36595348548172024	0.9231634005883738	0.33966120791053256
0.0822391436810805	0.07386092041252498	0.13660867100014837	0.359688611459606	0.27864455177343
0.5318684992371709	0.06342613231295184	0.20912462756629258	0.48546488071291494	0.13571427667588326
1.0	0.05203308334698824	1.0	0.0642420667738035	0.01387008399806937
0.15623145704551822	0.13964469883097674	0.0879928491054137	0.45112191218703046	0.182466659565178
	0.11476337408914751	0.02084279817258378	0.6988861891714323	0.6348193088929394
0.11861203734428287	0.25506816719745373	0.8302232812117376	1.0	0.590564713122226
0.18639622821665366	0.22952307468446542	0.0336696279744042	0.05716295242803486	0.3968523630559441
0.31542581974258915	0.07428260167449106	0.11676036259717285	0.14178986452869963	0.3946777404448518
0.45599164080467297	0.0812133603480938	0.33898957385090817	0.12603326798840384	0.6329642914148789
0.06733087362878201	0.38049908074543887	0.32464779429254303	0.27370860922350393	0.09655413438407956
1.0	0.09772784274694049	0.13372811018446745	1.0	1.0
0.6674980861609844	0.3013822548172554	0.3509659162977359	0.450364619919683	0.015369950471482529
0.010256902939708849	0.7243677621700105	0.0992513152722052	0.08534393576758964	0.17892715825292016
0.8905186115427062	0.05915621095006586	0.15228522691669807	0.1185504466737457	0.15259254782515744
0.15670072453017125	0.12571848834065036	0.3466487954867245	0.1803395313570591	0.04090493100991667
0.31202425464372285	0.08081135850158856	0.31343576983914717	0.9347188441044735	0.2827318427112794
0.13139050324919715	0.07689615569680408	0.2651312276185167	0.23649015712297602	0.7938825053030043
0.7397318984989701	0.819968683249145	0.3067512200395461	0.5088391203002641	0.2271252797552262
0.12687478332965846	0.2564077894164864	0.10883271776515249	0.15833816336656373	0.1579688632855568
