X0	X1	X2	X3	X4
	0.1688311688311688	0.5370370370370369	0.3943661971830985	0.8366394399066511
0.5909090909090909	0.3116883116883117	0.5185185185185195	0.7746478873239436	0.029171528588098
0.1363636363636363	0.1948051948051948	0.4814814814814819	0.5633802816901409	0.0338389731621937
0.1590909090909091	0.3766233766233766	0.4444444444444443	0.8450704225352113	0.0548424737456242
0.25	0.0259740259740259	0.611111111111112	0.4084507042253521	0.7666277712952159
	0.0649350649350649	0.5370370370370369	0.4929577464788732	0.6149358226371062
0.3181818181818182	0.4285714285714285	0.5740740740740745	0.9295774647887324	0.0606767794632438
0.2727272727272727	0.1948051948051948	0.611111111111112	0.6901408450704225	0.7082847141190198
0.4886363636363636	0.4545454545454545	0.7222222222222221	0.8732394366197183	0.1131855309218203
0.25	0.4545454545454545	0.4629629629629631	0.676056338028169	0.0385064177362893
0.0909090909090909	0.1168831168831168	0.4444444444444443	0.5492957746478874	0.0490081680280046
0.2272727272727272	0.1168831168831168	0.4444444444444443	0.5915492957746479	0.0303383897316219
0.0909090909090909	0.1428571428571428	0.4814814814814819	0.6901408450704225	0.9649941656942824
0.1363636363636363	0.1948051948051948	0.3148148148148154	0.8450704225352113	0.0606767794632438
	0.1948051948051948	0.4259259259259268	0.5633802816901409	0.058343057176196
0.3636363636363636	0.0909090909090909	0.5000000000000007	0.4366197183098591	0.0408401400233372
0.0454545454545454	0.2337662337662337	0.5000000000000007	0.5633802816901409	0.0315052508751458
1.0	0.1168831168831168	0.7777777777777785	0.5352112676056338	0.0548424737456242
0.5909090909090909	0.0909090909090909	0.5370370370370369	0.0338028169014084	0.3815635939323221
0.1363636363636363	0.1428571428571428	0.611111111111112	0.4084507042253521	0.8599766627771295
0.1363636363636363	0.3766233766233766	0.7037037037037047	0.647887323943662	0.9533255542590432
	0.0649350649350649	0.5370370370370369	0.4929577464788732	0.6149358226371062
0.1818181818181818	0.2727272727272727	0.3333333333333342	0.5633802816901409	0.7432905484247375
0.2727272727272727	0.1948051948051948	0.611111111111112	0.6901408450704225	0.7082847141190198
0.25	0.4285714285714285	0.5740740740740745	0.647887323943662	0.7199533255542591
0.0909090909090909	0.0649350649350649	0.5370370370370369	0.4647887323943662	0.6266044340723455
0.0909090909090909	0.1168831168831168	0.5555555555555557	0.4929577464788732	0.0373395565927654
0.1818181818181818	0.1168831168831168	0.611111111111112	0.4225352112676056	0.6966161026837806
0.3863636363636363	0.2727272727272727	1.0	0.704225352112676	0.0478413068844807
0.1818181818181818	0.5324675324675324	0.7592592592592597	0.5070422535211268	0.0233372228704784
0.0568181818181818	0.5324675324675324	0.4259259259259268	0.7887323943661971	0.0350058343057176
0.0227272727272727	0.0779220779220779	0.5370370370370369	0.4788732394366197	0.6732788798133023
0.25	0.0779220779220779	0.1111111111111114	0.8450704225352113	0.0408401400233372
1.0	0.1428571428571428	0.5370370370370369	0.5492957746478874	0.0326721120186697
	0.4285714285714285	0.5370370370370369	0.7887323943661971	0.0513418903150525
0.0909090909090909	0.1168831168831168	0.3888888888888892	0.4647887323943662	0.0373395565927654
0.1818181818181818	0.1558441558441558	0.5555555555555557	0.6338028169014085	0.0455075845974329
