X0	X1	X2	X3	X4
	0.6538461538461539	0.3609022556390978	0.5945945945945946	0.6335078534031413
0.5	0.8588461538461538	0.2857142857142857	0.1351351351351351	0.5811518324607329
0.0625	0.6538461538461539	0.2857142857142857	0.4054054054054054	0.5811518324607329
0.0	0.6538461538461539	0.4360902255639098	0.3243243243243243	0.5811518324607329
0.0	0.6346153846153846	0.2932330827067669	0.6216216216216216	0.7905759162303664
	0.8076923076923077	0.3684210526315791	0.4054054054054054	0.3717277486910994
0.0	0.8653846153846154	0.2857142857142857	0.7297297297297297	0.5811518324607329
0.0	0.6538461538461539	0.3007518796992481	0.4594594594594595	0.5811518324607329
0.0	0.6923076923076923	0.1353383458646617	0.7567567567567568	0.7905759162303664
0.0	0.6153846153846154	0.2857142857142857	0.4054054054054054	0.7905759162303664
0.1875	0.7115384615384616	0.3007518796992481	0.4324324324324324	0.4764397905759162
	0.7884615384615384	0.225563909774436	0.2972972972972973	0.5811518324607329
0.0	0.8076923076923077	0.2857142857142857	0.6756756756756757	0.7905759162303664
0.0	0.8653846153846154	0.3609022556390978	0.8918918918918919	0.5811518324607329
0.0	0.573076923076923	0.4105263157894737	0.1621621621621621	0.5811518324607329
0.0	0.8538461538461538	0.2857142857142857	0.1891891891891892	0.5811518324607329
0.0	0.9615384615384616	0.2857142857142857	0.5135135135135135	0.5811518324607329
0.125	0.8857692307692308	0.2781954887218045	0.7297297297297297	0.3717277486910994
0.0	0.7692307692307693	0.2105263157894737	0.3513513513513513	0.5811518324607329
0.0	0.6923076923076923	0.3609022556390978	0.4324324324324324	0.3717277486910994
0.0	0.8653846153846154	0.3609022556390978	0.4324324324324324	0.6335078534031413
0.25	0.6153846153846154	0.3609022556390978	0.2702702702702703	0.5811518324607329
0.0	0.75	0.2857142857142857	0.5405405405405406	0.3717277486910994
0.0	0.5769230769230769	0.2857142857142857	0.6486486486486487	0.5811518324607329
0.0	0.6153846153846154	0.1353383458646617	0.3243243243243243	0.4764397905759162
0.0	0.75	0.2781954887218045	0.7297297297297297	0.5811518324607329
0.0	0.7692307692307693	0.2857142857142857	0.6216216216216216	0.1099476439790575
0.0	0.6923076923076923	0.2481203007518797	0.1891891891891892	0.7905759162303664
0.625	0.8269230769230769	0.3533834586466166	0.6216216216216216	0.4764397905759162
0.0	0.6538461538461539	0.1353383458646617	0.3513513513513513	0.7905759162303664
0.0625	0.6923076923076923	0.3684210526315791	0.1621621621621621	0.7905759162303664
0.0	0.5	0.2857142857142857	0.2432432432432432	1.0
0.0	0.5692307692307692	0.4060150375939851	0.2162162162162162	0.5811518324607329
0.0	0.933076923076923	0.3684210526315791	0.918918918918919	0.5811518324607329
0.0	0.6538461538461539	0.2421052631578947	0.5135135135135135	0.7905759162303664
0.0	0.5769230769230769	0.2857142857142857	0.7297297297297297	0.5811518324607329
	0.7319230769230769	0.3909774436090225	0.2972972972972973	0.7905759162303664
0.75	0.8730769230769231	0.3609022556390978	0.2162162162162162	0.6858638743455496
0.3125	0.7307692307692307	0.3458646616541354	0.3513513513513513	0.5811518324607329
	0.7076923076923077	0.2706766917293234	0.8378378378378378	0.4764397905759162
0.0	0.5769230769230769	0.3458646616541354	0.5135135135135135	0.3717277486910994
0.0	0.5769230769230769	0.2857142857142857	0.945945945945946	0.5811518324607329
0.0625	0.7692307692307693	0.2857142857142857	0.1081081081081081	0.4764397905759162
0.0	0.7307692307692307	0.225563909774436	0.6486486486486487	0.7905759162303664
0.3125	0.7307692307692307	0.3458646616541354	0.3513513513513513	0.5811518324607329
0.0	0.6923076923076923	0.2481203007518797	0.1891891891891892	0.7905759162303664
0.125	0.7307692307692307	0.2481203007518797	0.2162162162162162	0.5811518324607329
