X0	X1	X2	X3	X4
0.47368421052631576	0.4482758620689655	0.2249999999999979	0.0	0.6
0.8947368421052632	0.6896551724137931	0.7499999999999979	0.5	0.875
0.6842105263157895	0.7586206896551724	0.5997499942779586	0.325	0.675
0.5789473684210527	0.7241379310344828	0.4250000000000032	0.0	0.675
0.47368421052631576	0.3793103448275862	0.5000000000000038	0.125	0.6
0.631578947368421	0.4827586206896552	0.4250000000000032	0.325	0.5
0.3684210526315789	0.27586206896551724	0.1749499917030348	0.0	0.25
0.3684210526315789	0.3793103448275862	0.35000000000000264	0.0	0.325
0.3157894736842105	0.3793103448275862	0.44974999427795753	0.325	0.275
0.8421052631578947	0.6206896551724138	0.7497499942779599	0.0	0.875
0.47368421052631576	0.3793103448275862	0.3249500274658228	0.075	0.625
0.6842105263157895	0.4827586206896552	0.8000000000000062	0.125	0.55
0.5263157894736842	0.10344827586206896	0.35000000000000264	0.0	0.225
0.47368421052631576	0.6896551724137931	0.37497501373291303	0.2	0.675
0.47368421052631576	0.3448275862068966	0.35000000000000264	0.125	0.55
0.5789473684210527	0.4482758620689655	0.650000000000005	0.25	0.625
0.42105263157894735	0.41379310344827586	0.3249500274658228	0.0	0.55
0.631578947368421	0.4827586206896552	0.5997499942779586	0.25	0.575
0.42105263157894735	0.1724137931034483	0.22497501373291187	0.075	0.35
0.42105263157894735	0.0	0.37497501373291303	0.0	0.275
0.3157894736842105	0.4827586206896552	0.1749499917030348	0.0	0.45
0.7894736842105263	0.4827586206896552	0.5000000000000038	0.125	0.55
0.7894736842105263	0.4827586206896552	0.5000000000000038	0.0	0.375
0.42105263157894735	0.5862068965517241	0.4250000000000032	0.075	0.65
0.6842105263157895	0.5172413793103449	0.5000000000000038	0.0	0.575
0.5789473684210527	0.41379310344827586	0.1749499917030348	0.0	0.4
0.8421052631578947	0.41379310344827586	0.37497501373291303	0.0	0.6
0.10526315789473684	0.5172413793103449	0.22497501373291187	0.125	0.325
0.15789473684210525	0.4482758620689655	0.37497501373291303	0.125	0.6
0.5263157894736842	0.27586206896551724	0.37497501373291303	0.25	0.325
0.42105263157894735	0.2413793103448276	0.24994999170303536	0.125	0.4
0.5263157894736842	0.2413793103448276	0.5247499942779581	0.0	0.45
0.42105263157894735	0.1724137931034483	0.1749499917030348	0.325	0.35
0.47368421052631576	0.5172413793103449	0.624499988555913	0.0	0.525
0.05263157894736842	0.7241379310344828	0.3249999999999987	0.55	0.35
0.10526315789473684	0.6896551724137931	0.525000000000004	0.6	0.7
0.2631578947368421	0.3448275862068966	0.3249999999999987	0.1	0.35
0.3684210526315789	0.4482758620689655	0.5500000000000004	0.625	0.65
0.42105263157894735	0.3793103448275862	0.5500000000000004	0.3	0.4
0.47368421052631576	0.4827586206896552	0.3000000000000023	0.675	0.7
0.47368421052631576	0.5172413793103449	0.35000000000000264	0.4	0.575
0.47368421052631576	0.4482758620689655	0.3750000000000029	0.25	0.575
0.7368421052631579	0.6206896551724138	0.6000000000000045	0.75	0.8
0.21052631578947367	0.06896551724137931	0.45000000000000345	0.2	0.15
0.21052631578947367	0.2413793103448276	0.25000000000000194	0.275	0.3
0.21052631578947367	0.5172413793103449	0.5750000000000044	0.275	0.4
0.2631578947368421	0.3793103448275862	0.07500000000000057	0.575	0.375
0.2631578947368421	0.2413793103448276	0.39999999999999925	1.0	0.375
0.3157894736842105	0.20689655172413793	0.25000000000000194	0.25	0.2
0.3157894736842105	0.13793103448275862	0.4250000000000032	0.025	0.2
0.3157894736842105	0.2413793103448276	0.1000000000000008	0.2	0.3
0.3157894736842105	0.5862068965517241	0.2750000000000021	0.225	0.675
0.3684210526315789	0.2413793103448276	0.525000000000004	0.5	0.15
0.3684210526315789	0.20689655172413793	0.3000000000000023	0.2	0.175
0.3684210526315789	0.1724137931034483	0.39999999999999925	0.275	0.3
0.3684210526315789	0.41379310344827586	0.3249999999999987	0.225	0.4
0.3684210526315789	0.3793103448275862	0.4250000000000032	0.175	0.575
0.47368421052631576	0.1724137931034483	0.07500000000000057	0.05	0.25
0.5263157894736842	0.3103448275862069	0.525000000000004	0.225	0.675
0.5789473684210527	0.4482758620689655	0.5500000000000004	0.55	0.55
0.7894736842105263	0.7241379310344828	0.8750000000000067	0.5	0.85
0.42105263157894735	0.7931034482758621	0.5500000000000004	0.825	0.7
0.5263157894736842	0.7241379310344828	0.525000000000004	0.975	0.95
0.5789473684210527	0.4482758620689655	0.20000000000000154	0.225	0.475
0.5789473684210527	0.6551724137931034	0.2750000000000021	0.9	0.625
0.5789473684210527	0.7586206896551724	0.4749999999999998	0.925	0.75
0.631578947368421	0.7586206896551724	0.35000000000000264	0.825	0.85
0.6842105263157895	0.7586206896551724	0.525000000000004	0.4	0.5
0.6842105263157895	0.4827586206896552	0.25000000000000194	0.4	0.625
0.6842105263157895	0.5862068965517241	0.5000000000000038	0.975	0.65
0.6842105263157895	0.8275862068965517	0.45000000000000345	0.325	0.675
0.6842105263157895	0.6206896551724138	0.4250000000000032	0.85	0.7
0.6842105263157895	0.5172413793103449	0.35000000000000264	0.675	0.725
0.6842105263157895	0.6206896551724138	0.5000000000000038	0.825	0.9
0.7368421052631579	0.5862068965517241	0.4250000000000032	0.675	0.775
0.7368421052631579	0.6206896551724138	0.7499999999999979	0.55	0.825
0.7894736842105263	0.4827586206896552	0.45000000000000345	0.25	0.575
0.7894736842105263	0.6206896551724138	0.5750000000000044	0.475	0.725
0.7894736842105263	0.8275862068965517	0.3249999999999987	0.675	0.9
0.8421052631578947	0.7241379310344828	0.650000000000005	0.675	0.7
0.15789473684210525	0.4827586206896552	0.7000000000000015	0.275	0.375
0.42105263157894735	0.6551724137931034	0.7250000000000055	0.575	0.35
0.42105263157894735	0.4827586206896552	0.650000000000005	0.375	0.4
0.47368421052631576	0.6206896551724138	0.6000000000000045	0.45	0.5
0.631578947368421	0.5862068965517241	0.7000000000000015	0.775	0.825
0.631578947368421	0.6206896551724138	0.7499999999999979	0.325	0.45
0.6842105263157895	0.4482758620689655	0.6250000000000009	0.55	0.3
0.7368421052631579	0.6896551724137931	0.7749999999999906	0.825	0.75
0.7368421052631579	0.6551724137931034	0.39999999999999925	0.75	0.625
0.7894736842105263	0.7241379310344828	0.7250000000000055	0.25	0.675
0.7894736842105263	0.6896551724137931	0.6250000000000009	0.6	0.875
0.21052631578947367	0.4482758620689655	0.3249500274658228	0.125	0.425
0.5263157894736842	0.4482758620689655	0.5750000000000044	0.25	0.4
0.47368421052631576	0.5862068965517241	0.22497501373291187	0.25	0.55
0.2631578947368421	0.27586206896551724	0.35000000000000264	0.0	0.275
0.3684210526315789	0.4827586206896552	0.29997501373291247	0.575	0.525
	0.0	0.17500000000000138	0.025	0.5
	0.5517241379310345	0.5750000000000044	0.45	0.475
0.10526315789473684	0.5517241379310345	0.2750000000000021	0.025	0.475
0.15789473684210525	0.2413793103448276	0.35000000000000264	0.025	0.25
0.15789473684210525	0.13793103448275862	0.20000000000000154	0.025	0.3
0.21052631578947367	0.4827586206896552	0.6000000000000045	0.175	0.75
0.2631578947368421	0.4827586206896552	0.2249999999999979	0.125	0.5
0.2631578947368421	0.5862068965517241	0.6000000000000045	0.025	0.6
0.3157894736842105	0.3448275862068966	0.25000000000000194	0.075	0.275
0.3157894736842105	0.41379310344827586	0.2750000000000021	0.05	0.375
0.3157894736842105	0.4827586206896552	0.3249999999999987	0.225	0.425
0.3157894736842105	0.4827586206896552	0.650000000000005	0.7	0.475
0.3157894736842105	0.5172413793103449	0.25000000000000194	0.075	0.6
0.3157894736842105	0.5517241379310345	0.3750000000000029	0.025	0.625
0.3684210526315789	0.13793103448275862	0.4250000000000032	0.025	0.225
0.3684210526315789	0.6206896551724138	0.3750000000000029	0.3	0.8
0.42105263157894735	0.2413793103448276	0.3000000000000023	0.05	0.275
0.42105263157894735	0.4827586206896552	0.2750000000000021	0.025	0.65
0.47368421052631576	0.5172413793103449	0.3000000000000023	0.45	0.525
0.47368421052631576	0.7586206896551724	0.2249999999999979	0.225	0.725
0.5789473684210527	0.6206896551724138	0.8000000000000062	0.025	0.775
0.631578947368421	0.41379310344827586	0.7000000000000015	0.175	0.525
0.631578947368421	0.5517241379310345	0.4749999999999998	0.025	0.775
0.7894736842105263	0.8620689655172413	0.6750000000000052	0.45	0.75
0.9473684210526315	0.7586206896551724	0.7499999999999979	0.975	0.85
0.3684210526315789	0.5172413793103449	0.3249999999999987	0.325	0.575
